Unnamed: 0,User,Tweet,Cleaned_Tweet,Sentiment,Label
11678,iamsudhish,"@theskindoctor13 @RahulGandhi @smritiirani #BhaagRahulBhaag #BhaagRahulBhaag ....

#RahulGandhi that’s the best way to describe your life!",bhaagrahulbhaag bhaagrahulbhaag rahulgandhi thats best way describe life,1.0,1.0
11680,drnitinchaube,"@sanjukta @INCTharoorian @RahulGandhi This personal connect will help!
#reachouttoyouth please, use #whattsapp at least and #YouTube with videos like one by @milinddeora on women's welfare 
I guess videos addressed by #PriyankaGandhiVadra ji will have more Impact. #RahulGandhi ji could be sending bigger messages!",personal connect help reachouttoyouth please use whattsapp least youtube videos like one womens welfare guess videos addressed priyankagandhivadra ji impact rahulgandhi ji could sending bigger messages,-0.09999999999999999,0.0
11682,vikram140gulati,One more thing - this election is important as you the voters will shape destiny of #India - if you want a free fair progressive and inclusive Country vote for @RahulGandhi and @INCIndia #LokSabhaElections2019,one thing election important voters shape destiny india want free fair progressive inclusive country vote loksabhaelections,0.5,1.0
11683,LeLota3,"@ShekharGupta @NPDay I guess, @RahulGandhi can win the seat, without going there... #PriyankaGandhiVadra has taken up the cudgel to ensure victory of the @INCIndia chief and #SoniaGandhi from their respective constituencies.
#LokSabhaElections2019 
#ElectionsWithPrint
#theprintpolitics",guess win seat without going priyankagandhivadra taken cudgel ensure victory chief soniagandhi respective constituencies loksabhaelections electionswithprint theprintpolitics,0.4,1.0
11684,RohitMGaikwad,"@priyankac19 Yes Priyanka ji I think @RahulGandhi will win from Amethi. If @smritiirani garners even half the votes, I reckon that would be a moral win for her #LokSabhaElections2019",yes priyanka ji think win amethi garners even half votes reckon would moral win loksabhaelections,0.3583333333333334,1.0
11685,rahman_saifee,@KirtiAzadMP sir you are a best candidate from #Valmiknagr #LokSabhaElections2019 seat @INCIndia #Biharcongress @RahulGandhi @yadavtejashwi @UpendraRLSP @shaktisinhgohil,sir best candidate valmiknagr loksabhaelections seat biharcongress,1.0,1.0
11686,Maango_maan,"@rssurjewala Oh ok so you are setting up stage to give @RahulGandhi a safe seat as #Amethi toh gayo tau.
#SmritiForAmethi #RahulGandhiFattuHai #LokSabhaElections2019 #BhaagRahulBhaag #FattuPappu",oh ok setting stage give safe seat amethi toh gayo tau smritiforamethi rahulgandhifattuhai loksabhaelections bhaagrahulbhaag fattupappu,0.5,1.0
11687,samsed_ansari11,All the best @RahulGandhi for #LoksabhaElections2019,best loksabhaelections,1.0,1.0
11688,Deb_Speaking,#RahulGandhi did same mistakes what #NarendraModi did before he was the Prime Minister of India. No one can regularly give money to the poor or middle class people. It's a wrong turn by @RahulGandhi Ji.,rahulgandhi mistakes narendramodi prime minister india one regularly give money poor middle class people wrong turn ji,-0.225,0.0
11689,Bhagva_Dhvaj,On top of my #wishlist for #LokSabhaElections2019 are victories of @BJP4India candidates @smritiirani from Amethi and #KanchanKul from Baramati defeating @RahulGandhi &amp; @supriya_sule respectively. This time Lotus will bloom in these constituencies for sure!,top wishlist loksabhaelections victories candidates amethi kanchankul baramati defeating amp respectively time lotus bloom constituencies sure,0.3333333333333333,1.0
11690,skalpanap,"@tehseenp For a man born wuth golden spoon a degree is,achievement? His iQis on display every time he opens mouth. RahulGandhi cannot match up to #NarendraModi who works hard continuously as seen in public domain. Quit propping up the shallow prince @INCIndia",man born wuth golden spoon degree isachievement iqis display every time opens mouth rahulgandhi match narendramodi works hard continuously seen public domain quit propping shallow prince,-0.08125,0.0
11691,Gabaakshay21,"Did @RahulGandhi  just ran away from Amethi to contest from one another Constituency to at least save one seat 😂😂

#LokSabhaElections2019 
#electionswithtimes 
#FattuPappu 
#RahulGandhiFattuHai 
#ChowkidarPhirSe",ran away amethi contest one another constituency least save one seat loksabhaelections electionswithtimes fattupappu rahulgandhifattuhai chowkidarphirse,-0.3,0.0
11692,srkian_rohitian,@RahulGandhi True we support #rahulgandhi @RahulGandhi #narendramodichorhai #bjpkesbhinetachorhai,true support rahulgandhi narendramodichorhai bjpkesbhinetachorhai,0.35,1.0
11695,ItsmeOhgod,"@missionbjp2019 @WittyNisha @smritiirani @RahulGandhi Wyanad constituency is a ""safe"" seat for the #Congress and RG on the strength of Muslim League which is in secret alliance with the extremist SDPI. Now you understand y this seat was chosen. Note the point!
#Elections2019 #NaMoAgain2019 #ChowkidarPhirSe #LokSabhaElections2019",wyanad constituency safe seat congress rg strength muslim league secret alliance extremist sdpi understand seat chosen note point elections namoagain chowkidarphirse loksabhaelections,0.04999999999999999,1.0
11700,nsimhacharya,"I want @RahulGandhi to win no matter which state or which constituency ..What is life in Parliament which #RahulGandhi 
He can wink ,he can hug n he can misquote or misspell but he is true entertainer n if he loses it wil b loss to Nation n also newsmen n every1 including #Pakis",want win matter state constituency life parliament rahulgandhi wink hug n misquote misspell true entertainer n loses wil b loss nation n also newsmen n every including pakis,0.28333333333333327,1.0
11703,SiddharthRoy25,"#Pappu #RahulGandhi @RahulGandhi will portray #CONgress @INCIndia workers forced him to contest from #Kerala
#Pidi will fall for it, intelligent voters see through this lies/nautanki 🤣😂🤣😂
#PappuMuktAmethi2019 #FattuPappu #RahulGandhiFattuHai #RahulGandhiPagalHai #RaFailGandhi",pappu rahulgandhi portray congress workers forced contest kerala pidi fall intelligent voters see liesnautanki pappumuktamethi fattupappu rahulgandhifattuhai rahulgandhipagalhai rafailgandhi,0.25,1.0
11704,Abhishek__k2712,"@RahulGandhi may contest from the Wayanad Lok Sabha seat besides Amethi. Early signs of surrender? Or is there more than meets the eye? Hands down, nothing excites and interests more than elections in India. 
The ultimate Game of Thrones.
#LokSabhaElections2019",may contest wayanad lok sabha seat besides amethi early signs surrender meets eye hands nothing excites interests elections india ultimate game thrones loksabhaelections,-0.10000000000000002,0.0
11705,poorboypappu,@ABHIJIT_LS @smritiirani @INCIndia @RahulGandhi Congress president #RahulGandhi to contest 2019 Lok Sabha polls from #Wayanad constituency in Kerala besides fighting from Amethi seat in Uttar Pradesh - Cong MLC Deepak Singh @Chayan0510 haha,congress president rahulgandhi contest lok sabha polls wayanad constituency kerala besides fighting amethi seat uttar pradesh cong mlc deepak singh haha,0.2,1.0
11711,SocioPoliticalW,"@ghoshkk @parthagee @sadhavi @RahulGandhi @MamataOfficial At #Malda now. 
Unexpected impact of #Malda visit by #Rahulgandhi. Even general people liked- what he said. #Congress workers are in a jubiliant mode &amp; motivated,  as he said their #MannKiBaat. Anti-BJP vote seems consolidating behind @INCIndia in Malda &amp; surrounding districts.",malda unexpected impact malda visit rahulgandhi even general people liked said congress workers jubiliant mode amp motivated said mannkibaat antibjp vote seems consolidating behind malda amp surrounding districts,0.0875,1.0
11712,BobinsAbraham,"It is funny to see a lot of #Chowkidars making fun of @RahulGandhi for contesting from two seats because ""he is scared of getting defeated in #Amethi."" What they conveniently forget is that the chief #Chowkidar contested from Varanasi and Vadodara in 2014.
#LokSabhaElections2019",funny see lot chowkidars making fun contesting two seats scared getting defeated amethi conveniently forget chief chowkidar contested varanasi vadodara loksabhaelections,0.275,1.0
11714,VakilBharati,@DrManishKumar1 @RahulGandhi @INCIndia @smritiirani Isn't this considered as sign of accepting defeat by @INCIndia and newly crowned idiot president #RahulGandhi?,isnt considered sign accepting defeat newly crowned idiot president rahulgandhi,-0.33181818181818185,0.0
11715,MuhammedHayastv,"@RahulGandhi  We waiting for the official announcement of yours .. victory is confirmed...
Welcome...
✌✌✌✌

#RahulGandhi 
#Wayanad",waiting official announcement victory confirmed welcome rahulgandhi wayanad,0.6000000000000001,1.0
11716,Minihindu20,#RahulGandhi is going to fight 4m #Wayanad..ths only clears 1 thing tht pappu is nt sure of his own victory let alone his party's..#SmritiIrani proud of u..u made him run b4 d fight only..😂😂😂 #smritiforAMETHI #CongressMuktBharat #CongressCollapse,rahulgandhi going fight wayanadths clears thing tht pappu nt sure victory let alone partyssmritiirani proud uu made run b fight smritiforamethi congressmuktbharat congresscollapse,0.65,1.0
11717,ignorant_me_,"@theskindoctor13 @RahulGandhi @smritiirani To make #RahulGandhi win, #congress will even go the extent of building a lala land filled with their voters 🙄",make rahulgandhi win congress even go extent building lala land filled voters,0.6000000000000001,1.0
11718,Madhu_619,"The Diary produced by @INCIndia is fake - CBI DG, Kar-Goa

#Shameless Congress, back fire to @RahulGandhi
Great victory for @BSYBJP more power to @BJP4India 
#FattuPappu
#CongressKiFakeDiaries #RahulGandhi #BSYeddyurappa #YeddyurappaDiary",diary produced fake cbi dg kargoa shameless congress back fire great victory power fattupappu congresskifakediaries rahulgandhi bsyeddyurappa yeddyurappadiary,0.10000000000000002,1.0
11719,maqbool_sm,"The Congress has managed to successfully blend experience with youth, helping us build a strong team. Our seniors are helping groom a new generation of leaders who will lead the party in the future: @RahulGandhi 

#LokSabhaElections2019 
#HridMajhareRahul 
#JanBhavnaRally",congress managed successfully blend experience youth helping us build strong team seniors helping groom new generation leaders lead party future loksabhaelections hridmajharerahul janbhavnarally,0.32992424242424245,1.0
11720,maqbool_sm,"I’m not pro-poor or pro-rich or pro-farmer, I’m just arguing for fairness. If you’re going to be unfair to the farmers, then I will help the farmers. And by the way, if you’re unfair to the corporates: @RahulGandhi
#LokSabhaElections2019",im propoor prorich profarmer im arguing fairness youre going unfair farmers help farmers way youre unfair corporates loksabhaelections,-0.5,0.0
11722,callmevjok,"@RahulGandhi Sanjay K Jha. How professional?! Since you precisely mentioned his name, let me ask - 'What's the proof that this even happened?' and even if it happened, both questions and answers were all his?

#RafailGandhi #RahulGandhi #Liar",sanjay k jha professional since precisely mentioned name let ask whats proof even happened even happened questions answers rafailgandhi rahulgandhi liar,0.25,1.0
11723,cchandramouli1,"Waylaid to #Wayanad! 
CP @RahulGandhi losing confidence on #Amethi? 
Or fear of strong challenger @smritiirani? 
Or just #KARMA returns?

#LokSabhaElections2019
#Elections2019 #BattleOf2019",waylaid wayanad cp losing confidence amethi fear strong challenger karma returns loksabhaelections elections battleof,0.4333333333333333,1.0
11724,Desi4Modi,@JhaSanjay Tough job for this low life and depressed old man  to defend a fattu like  @RahulGandhi #RahulGandhi #RahulGandhiFattuHai #RahulTwoSeatSuspense,tough job low life depressed old man defend fattu like rahulgandhi rahulgandhifattuhai rahultwoseatsuspense,-0.09629629629629628,0.0
